timestamp,node_index,api_url,height,mempool_size,total_transactions,last_block_timestamp,api_cpu_percent,api_memory_percent,api_disk_percent,node_port,avg_block_time_s,estimated_tps
2025-05-02T04:57:35.685378,2,http://localhost:5902,15,89,113,1746158248,100.0,78.6,65.7,9002,116410549.86666666,6.414080747164905e-08
2025-05-02T04:57:41.481958,0,http://localhost:5900,15,95,113,1746158248,100.0,80.8,65.7,9000,116410549.86666666,6.414080747164905e-08
2025-05-02T04:57:41.481958,1,http://localhost:5901,15,105,113,1746158248,100.0,81.9,65.7,9001,116410549.86666666,6.414080747164905e-08
2025-05-02T04:57:41.481958,2,http://localhost:5902,15,97,113,1746158248,100.0,82.5,65.7,9002,116410549.86666666,6.414080747164905e-08
2025-05-02T04:57:47.399533,0,http://localhost:5900,15,103,113,1746158248,65.0,82.8,65.7,9000,116410549.86666666,6.414080747164905e-08
2025-05-02T04:57:47.399533,1,http://localhost:5901,15,113,113,1746158248,15.8,82.9,65.7,9001,116410549.86666666,6.414080747164905e-08
2025-05-02T04:57:47.399533,2,http://localhost:5902,15,105,113,1746158248,5.0,82.9,65.7,9002,116410549.86666666,6.414080747164905e-08
2025-05-02T04:57:52.776056,0,http://localhost:5900,16,92,135,1746158268,60.0,81.3,65.7,9000,109134891.75,7.673989377462318e-08
2025-05-02T04:57:52.776056,1,http://localhost:5901,16,105,135,1746158268,52.6,81.2,65.7,9001,109134891.75,7.673989377462318e-08
2025-05-02T04:57:52.776056,2,http://localhost:5902,16,99,135,1746158268,100.0,81.0,65.7,9002,109134891.75,7.673989377462318e-08
2025-05-02T04:57:58.319166,0,http://localhost:5900,16,102,135,1746158268,50.0,81.6,65.7,9000,109134891.75,7.673989377462318e-08
2025-05-02T04:57:58.319166,1,http://localhost:5901,16,115,135,1746158268,30.0,81.7,65.7,9001,109134891.75,7.673989377462318e-08
2025-05-02T04:57:58.319166,2,http://localhost:5902,16,110,135,1746158268,4.8,81.7,65.7,9002,109134891.75,7.673989377462318e-08
2025-05-02T04:58:03.787373,0,http://localhost:5900,16,108,135,1746158268,100.0,82.1,65.7,9000,109134891.75,7.673989377462318e-08
2025-05-02T04:58:03.787373,1,http://localhost:5901,16,122,135,1746158268,90.0,82.1,65.7,9001,109134891.75,7.673989377462318e-08
2025-05-02T04:58:03.787373,2,http://localhost:5902,16,116,135,1746158268,100.0,82.1,65.7,9002,109134891.75,7.673989377462318e-08
2025-05-02T04:58:09.525358,0,http://localhost:5900,17,102,155,1746158288,85.0,82.5,65.7,9000,102715193.41176471,8.819360825322841e-08
2025-05-02T04:58:09.525358,1,http://localhost:5901,17,116,155,1746158288,65.0,82.5,65.7,9001,102715193.41176471,8.819360825322841e-08
2025-05-02T04:58:09.525358,2,http://localhost:5902,17,111,155,1746158288,33.3,82.6,65.7,9002,102715193.41176471,8.819360825322841e-08
2025-05-02T04:58:15.224427,0,http://localhost:5900,17,113,155,1746158288,71.4,82.7,65.7,9000,102715193.41176471,8.819360825322841e-08
2025-05-02T04:58:15.224427,1,http://localhost:5901,17,126,155,1746158288,5.3,82.8,65.7,9001,102715193.41176471,8.819360825322841e-08
2025-05-02T04:58:15.224427,2,http://localhost:5902,17,122,155,1746158288,5.6,82.8,65.7,9002,102715193.41176471,8.819360825322841e-08
2025-05-02T04:58:20.677391,0,http://localhost:5900,17,122,155,1746158288,85.0,80.5,65.7,9000,102715193.41176471,8.819360825322841e-08
2025-05-02T04:58:20.677391,1,http://localhost:5901,17,135,155,1746158288,57.9,80.5,65.7,9001,102715193.41176471,8.819360825322841e-08
2025-05-02T04:58:20.677391,2,http://localhost:5902,17,130,155,1746158288,60.0,80.5,65.7,9002,102715193.41176471,8.819360825322841e-08
2025-05-02T04:58:26.192361,0,http://localhost:5900,17,132,155,1746158288,52.6,80.4,65.7,9000,102715193.41176471,8.819360825322841e-08
2025-05-02T04:58:26.192361,1,http://localhost:5901,17,144,155,1746158288,54.2,80.4,65.7,9001,102715193.41176471,8.819360825322841e-08
2025-05-02T04:58:26.192361,2,http://localhost:5902,17,139,155,1746158288,57.9,80.4,65.7,9002,102715193.41176471,8.819360825322841e-08
2025-05-02T04:58:31.699360,0,http://localhost:5900,18,121,183,1746158308,72.7,81.1,65.7,9000,97008794.8888889,1.042288085600083e-07
2025-05-02T04:58:31.699360,1,http://localhost:5901,18,130,183,1746158308,100.0,81.1,65.7,9001,97008794.8888889,1.042288085600083e-07
2025-05-02T04:58:31.699360,2,http://localhost:5902,18,128,183,1746158308,96.0,81.2,65.7,9002,97008794.8888889,1.042288085600083e-07
2025-05-02T04:58:37.378401,0,http://localhost:5900,18,130,183,1746158308,61.9,81.9,65.7,9000,97008794.8888889,1.042288085600083e-07
2025-05-02T04:58:37.378401,1,http://localhost:5901,18,139,183,1746158308,9.5,81.9,65.7,9001,97008794.8888889,1.042288085600083e-07
2025-05-02T04:58:37.378401,2,http://localhost:5902,18,138,183,1746158308,0.0,81.9,65.7,9002,97008794.8888889,1.042288085600083e-07
2025-05-02T04:58:42.752364,0,http://localhost:5900,18,136,183,1746158308,100.0,82.5,65.7,9000,97008794.8888889,1.042288085600083e-07
2025-05-02T04:58:42.752364,1,http://localhost:5901,18,145,183,1746158308,100.0,82.5,65.7,9001,97008794.8888889,1.042288085600083e-07
2025-05-02T04:58:42.752364,2,http://localhost:5902,18,144,183,1746158308,100.0,82.6,65.7,9002,97008794.8888889,1.042288085600083e-07
2025-05-02T04:58:48.658419,0,http://localhost:5900,18,145,183,1746158308,100.0,83.1,65.7,9000,97008794.8888889,1.042288085600083e-07
2025-05-02T04:58:48.658419,1,http://localhost:5901,18,154,183,1746158308,71.4,83.1,65.7,9001,97008794.8888889,1.042288085600083e-07
2025-05-02T04:58:48.658419,2,http://localhost:5902,18,152,183,1746158308,95.0,83.2,65.7,9002,97008794.8888889,1.042288085600083e-07
2025-05-02T04:58:54.110448,0,http://localhost:5900,19,139,202,1746158328,100.0,77.6,65.7,9000,91903069.89473684,1.1510983670662882e-07
2025-05-02T04:58:54.110448,1,http://localhost:5901,19,151,202,1746158328,100.0,77.6,65.7,9001,91903069.89473684,1.1510983670662882e-07
2025-05-02T04:58:54.110448,2,http://localhost:5902,19,147,202,1746158328,100.0,77.5,65.7,9002,91903069.89473684,1.1510983670662882e-07
2025-05-02T04:58:59.977461,0,http://localhost:5900,19,146,202,1746158328,100.0,81.8,65.7,9000,91903069.89473684,1.1510983670662882e-07
2025-05-02T04:58:59.977461,1,http://localhost:5901,19,158,202,1746158328,83.3,81.6,65.7,9001,91903069.89473684,1.1510983670662882e-07
2025-05-02T04:58:59.977461,2,http://localhost:5902,19,154,202,1746158328,100.0,81.8,65.7,9002,91903069.89473684,1.1510983670662882e-07
2025-05-02T04:59:05.569436,0,http://localhost:5900,19,153,202,1746158328,100.0,82.8,65.7,9000,91903069.89473684,1.1510983670662882e-07
2025-05-02T04:59:05.569436,1,http://localhost:5901,19,165,202,1746158328,57.9,82.8,65.7,9001,91903069.89473684,1.1510983670662882e-07
2025-05-02T04:59:05.569436,2,http://localhost:5902,19,162,202,1746158328,54.5,82.8,65.7,9002,91903069.89473684,1.1510983670662882e-07
2025-05-02T04:59:11.464430,0,http://localhost:5900,20,148,219,1746158348,30.0,83.4,65.7,9000,87307917.4,1.24845493107593e-07
2025-05-02T04:59:11.464430,1,http://localhost:5901,20,160,219,1746158348,15.0,83.4,65.7,9001,87307917.4,1.24845493107593e-07
2025-05-02T04:59:11.464430,2,http://localhost:5902,20,158,219,1746158348,0.0,83.4,65.7,9002,87307917.4,1.24845493107593e-07
2025-05-02T04:59:16.853444,0,http://localhost:5900,20,156,219,1746158348,100.0,84.6,65.7,9000,87307917.4,1.24845493107593e-07
2025-05-02T04:59:16.853444,1,http://localhost:5901,20,167,219,1746158348,55.0,84.6,65.7,9001,87307917.4,1.24845493107593e-07
2025-05-02T04:59:16.853444,2,http://localhost:5902,20,165,219,1746158348,45.0,84.6,65.7,9002,87307917.4,1.24845493107593e-07
2025-05-02T04:59:22.435404,0,http://localhost:5900,20,164,219,1746158348,68.2,82.4,65.7,9000,87307917.4,1.24845493107593e-07
2025-05-02T04:59:22.435404,1,http://localhost:5901,20,175,219,1746158348,66.7,82.4,65.7,9001,87307917.4,1.24845493107593e-07
2025-05-02T04:59:22.435404,2,http://localhost:5902,20,173,219,1746158348,60.0,82.5,65.7,9002,87307917.4,1.24845493107593e-07
2025-05-02T04:59:27.962364,0,http://localhost:5900,20,173,219,1746158348,54.5,82.9,65.7,9000,87307917.4,1.24845493107593e-07
2025-05-02T04:59:27.962364,1,http://localhost:5901,20,183,219,1746158348,10.0,82.9,65.7,9001,87307917.4,1.24845493107593e-07
2025-05-02T04:59:27.962364,2,http://localhost:5902,20,182,219,1746158348,0.0,82.9,65.7,9002,87307917.4,1.24845493107593e-07
2025-05-02T04:59:33.452358,0,http://localhost:5900,21,166,242,1746158368,100.0,80.5,65.7,9000,83150398.47619048,1.3801726373538187e-07
2025-05-02T04:59:33.452358,1,http://localhost:5901,21,174,242,1746158368,100.0,80.5,65.7,9001,83150398.47619048,1.3801726373538187e-07
2025-05-02T04:59:33.452358,2,http://localhost:5902,21,169,242,1746158368,95.0,80.5,65.7,9002,83150398.47619048,1.3801726373538187e-07
2025-05-02T04:59:39.308393,0,http://localhost:5900,21,174,242,1746158368,60.0,80.8,65.7,9000,83150398.47619048,1.3801726373538187e-07
2025-05-02T04:59:39.308393,1,http://localhost:5901,21,182,242,1746158368,100.0,80.8,65.7,9001,83150398.47619048,1.3801726373538187e-07
2025-05-02T04:59:39.308393,2,http://localhost:5902,21,177,242,1746158368,100.0,80.9,65.7,9002,83150398.47619048,1.3801726373538187e-07
2025-05-02T04:59:45.025373,0,http://localhost:5900,21,183,242,1746158368,100.0,81.7,65.7,9000,83150398.47619048,1.3801726373538187e-07
2025-05-02T04:59:45.025373,1,http://localhost:5901,21,191,242,1746158368,77.3,81.7,65.7,9001,83150398.47619048,1.3801726373538187e-07
2025-05-02T04:59:45.025373,2,http://localhost:5902,21,187,242,1746158368,25.0,81.7,65.7,9002,83150398.47619048,1.3801726373538187e-07
2025-05-02T04:59:50.622171,0,http://localhost:5900,22,176,263,1746158388,71.4,81.7,65.7,9000,79370835.81818181,1.5004366259127692e-07
2025-05-02T04:59:50.622171,1,http://localhost:5901,22,185,263,1746158388,55.0,81.7,65.7,9001,79370835.81818181,1.5004366259127692e-07
2025-05-02T04:59:50.622171,2,http://localhost:5902,22,181,263,1746158388,28.6,81.7,65.7,9002,79370835.81818181,1.5004366259127692e-07
2025-05-02T04:59:56.288966,0,http://localhost:5900,22,185,263,1746158388,56.5,82.0,65.7,9000,79370835.81818181,1.5004366259127692e-07
2025-05-02T04:59:56.288966,1,http://localhost:5901,22,194,263,1746158388,15.0,82.0,65.7,9001,79370835.81818181,1.5004366259127692e-07
2025-05-02T04:59:56.288966,2,http://localhost:5902,22,190,263,1746158388,0.0,82.0,65.7,9002,79370835.81818181,1.5004366259127692e-07
2025-05-02T05:00:01.828100,0,http://localhost:5900,22,192,263,1746158388,50.0,82.3,65.7,9000,79370835.81818181,1.5004366259127692e-07
2025-05-02T05:00:01.828100,1,http://localhost:5901,22,201,263,1746158388,50.0,82.3,65.7,9001,79370835.81818181,1.5004366259127692e-07
2025-05-02T05:00:01.828100,2,http://localhost:5902,22,197,263,1746158388,38.1,82.3,65.7,9002,79370835.81818181,1.5004366259127692e-07
2025-05-02T05:00:07.250546,0,http://localhost:5900,22,201,263,1746158388,60.0,82.6,65.7,9000,79370835.81818181,1.5004366259127692e-07
2025-05-02T05:00:07.250546,1,http://localhost:5901,22,210,263,1746158388,50.0,82.6,65.7,9001,79370835.81818181,1.5004366259127692e-07
2025-05-02T05:00:07.250546,2,http://localhost:5902,22,205,263,1746158388,100.0,82.6,65.7,9002,79370835.81818181,1.5004366259127692e-07
2025-05-02T05:00:12.946098,0,http://localhost:5900,23,194,285,1746158408,52.4,82.9,65.7,9000,75919930.7826087,1.626427469001999e-07
2025-05-02T05:00:12.946098,1,http://localhost:5901,23,204,285,1746158408,100.0,82.9,65.7,9001,75919930.7826087,1.626427469001999e-07
2025-05-02T05:00:12.946098,2,http://localhost:5902,23,194,285,1746158408,83.3,82.9,65.7,9002,75919930.7826087,1.626427469001999e-07
2025-05-02T05:00:18.569381,0,http://localhost:5900,23,202,285,1746158408,52.4,83.3,65.7,9000,75919930.7826087,1.626427469001999e-07
2025-05-02T05:00:18.569381,1,http://localhost:5901,23,212,285,1746158408,38.1,83.3,65.7,9001,75919930.7826087,1.626427469001999e-07
2025-05-02T05:00:18.569381,2,http://localhost:5902,23,203,285,1746158408,25.0,83.3,65.7,9002,75919930.7826087,1.626427469001999e-07
2025-05-02T05:00:23.955353,0,http://localhost:5900,23,209,285,1746158408,100.0,84.2,65.7,9000,75919930.7826087,1.626427469001999e-07
2025-05-02T05:00:23.955353,1,http://localhost:5901,23,219,285,1746158408,100.0,84.2,65.7,9001,75919930.7826087,1.626427469001999e-07
2025-05-02T05:00:23.955353,2,http://localhost:5902,23,209,285,1746158408,95.0,84.2,65.7,9002,75919930.7826087,1.626427469001999e-07
2025-05-02T05:00:29.476430,0,http://localhost:5900,23,217,285,1746158408,100.0,84.9,65.7,9000,75919930.7826087,1.626427469001999e-07
2025-05-02T05:00:29.476430,1,http://localhost:5901,24,210,309,1746158428,73.7,84.9,65.7,9001,72756601.16666667,1.7638720236443518e-07
2025-05-02T05:00:29.476430,2,http://localhost:5902,24,203,309,1746158428,90.5,84.9,65.7,9002,72756601.16666667,1.7638720236443518e-07
2025-05-02T05:00:35.130344,0,http://localhost:5900,24,210,309,1746158428,100.0,85.6,65.7,9000,72756601.16666667,1.7638720236443518e-07
2025-05-02T05:00:35.130344,1,http://localhost:5901,24,220,309,1746158428,100.0,85.7,65.7,9001,72756601.16666667,1.7638720236443518e-07
2025-05-02T05:00:35.130344,2,http://localhost:5902,24,212,309,1746158428,95.8,85.7,65.7,9002,72756601.16666667,1.7638720236443518e-07
2025-05-02T05:00:40.810415,0,http://localhost:5900,24,219,309,1746158428,100.0,80.8,65.7,9000,72756601.16666667,1.7638720236443518e-07
2025-05-02T05:00:40.810415,1,http://localhost:5901,24,228,309,1746158428,100.0,80.9,65.7,9001,72756601.16666667,1.7638720236443518e-07
2025-05-02T05:00:40.810415,2,http://localhost:5902,24,220,309,1746158428,100.0,80.8,65.7,9002,72756601.16666667,1.7638720236443518e-07
2025-05-02T05:00:46.708364,0,http://localhost:5900,24,224,309,1746158428,100.0,81.5,65.7,9000,72756601.16666667,1.7638720236443518e-07
2025-05-02T05:00:46.708364,1,http://localhost:5901,24,233,309,1746158428,100.0,81.6,65.7,9001,72756601.16666667,1.7638720236443518e-07
2025-05-02T05:00:46.708364,2,http://localhost:5902,24,225,309,1746158428,100.0,81.7,65.7,9002,72756601.16666667,1.7638720236443518e-07
2025-05-02T05:00:52.539422,0,http://localhost:5900,25,216,330,1746158448,100.0,82.8,65.7,9000,69846337.92,1.884136003676111e-07
2025-05-02T05:00:52.539422,1,http://localhost:5901,25,226,330,1746158448,100.0,82.8,65.7,9001,69846337.92,1.884136003676111e-07
2025-05-02T05:00:52.539422,2,http://localhost:5902,25,212,330,1746158448,78.9,82.8,65.7,9002,69846337.92,1.884136003676111e-07
2025-05-02T05:00:58.323350,0,http://localhost:5900,25,222,330,1746158448,100.0,83.2,65.7,9000,69846337.92,1.884136003676111e-07
2025-05-02T05:00:58.323350,1,http://localhost:5901,25,232,330,1746158448,100.0,83.3,65.7,9001,69846337.92,1.884136003676111e-07
2025-05-02T05:00:58.323350,2,http://localhost:5902,25,219,330,1746158448,70.0,83.3,65.7,9002,69846337.92,1.884136003676111e-07
2025-05-02T05:01:03.990407,0,http://localhost:5900,25,232,330,1746158448,47.4,84.0,65.7,9000,69846337.92,1.884136003676111e-07
2025-05-02T05:01:03.990407,1,http://localhost:5901,25,242,330,1746158448,36.8,84.0,65.7,9001,69846337.92,1.884136003676111e-07
2025-05-02T05:01:03.990407,2,http://localhost:5902,25,229,330,1746158448,14.3,84.0,65.7,9002,69846337.92,1.884136003676111e-07
2025-05-02T05:01:09.387419,0,http://localhost:5900,26,224,350,1746158468,100.0,84.7,65.7,9000,67159941.07692307,1.9986731238644946e-07
2025-05-02T05:01:09.387419,1,http://localhost:5901,25,249,330,1746158448,76.2,84.8,65.7,9001,67159941.07692307,1.9986731238644946e-07
2025-05-02T05:01:09.387419,2,http://localhost:5902,26,224,350,1746158468,52.6,84.8,65.7,9002,67159941.07692307,1.9986731238644946e-07
2025-05-02T05:01:15.053448,0,http://localhost:5900,26,230,350,1746158468,100.0,85.9,65.7,9000,67159941.07692307,1.9986731238644946e-07
2025-05-02T05:01:15.053448,1,http://localhost:5901,26,241,350,1746158468,100.0,86.1,65.7,9001,67159941.07692307,1.9986731238644946e-07
2025-05-02T05:01:15.053448,2,http://localhost:5902,26,232,350,1746158468,100.0,86.2,65.7,9002,67159941.07692307,1.9986731238644946e-07
2025-05-02T05:01:21.030428,0,http://localhost:5900,26,237,350,1746158468,100.0,87.1,65.7,9000,67159941.07692307,1.9986731238644946e-07
2025-05-02T05:01:21.030428,1,http://localhost:5901,26,248,350,1746158468,100.0,87.1,65.7,9001,67159941.07692307,1.9986731238644946e-07
2025-05-02T05:01:21.030428,2,http://localhost:5902,26,238,350,1746158468,90.0,81.9,65.7,9002,67159941.07692307,1.9986731238644946e-07
2025-05-02T05:01:27.003523,0,http://localhost:5900,26,246,350,1746158468,85.7,82.1,65.7,9000,67159941.07692307,1.9986731238644946e-07
2025-05-02T05:01:27.003523,1,http://localhost:5901,26,258,350,1746158468,75.0,82.2,65.7,9001,67159941.07692307,1.9986731238644946e-07
2025-05-02T05:01:27.003523,2,http://localhost:5902,26,247,350,1746158468,57.1,82.1,65.7,9002,67159941.07692307,1.9986731238644946e-07
2025-05-02T05:01:32.756809,0,http://localhost:5900,27,243,369,1746158488,19.0,82.5,65.7,9000,64672536.59259259,2.1074833844062843e-07
2025-05-02T05:01:32.756809,1,http://localhost:5901,27,252,369,1746158488,5.3,82.6,65.7,9001,64672536.59259259,2.1074833844062843e-07
2025-05-02T05:01:32.756809,2,http://localhost:5902,27,242,369,1746158488,4.8,82.6,65.7,9002,64672536.59259259,2.1074833844062843e-07
2025-05-02T05:01:38.173338,0,http://localhost:5900,27,249,369,1746158488,72.7,83.4,65.7,9000,64672536.59259259,2.1074833844062843e-07
2025-05-02T05:01:38.173338,1,http://localhost:5901,27,259,369,1746158488,20.0,83.4,65.7,9001,64672536.59259259,2.1074833844062843e-07
2025-05-02T05:01:38.173338,2,http://localhost:5902,27,250,369,1746158488,65.0,83.4,65.7,9002,64672536.59259259,2.1074833844062843e-07
2025-05-02T05:01:43.703342,0,http://localhost:5900,27,256,369,1746158488,76.0,84.7,65.7,9000,64672536.59259259,2.1074833844062843e-07
2025-05-02T05:01:43.703342,1,http://localhost:5901,27,266,369,1746158488,9.5,84.7,65.7,9001,64672536.59259259,2.1074833844062843e-07
2025-05-02T05:01:43.703342,2,http://localhost:5902,27,257,369,1746158488,33.3,84.6,65.7,9002,64672536.59259259,2.1074833844062843e-07
2025-05-02T05:01:49.357339,0,http://localhost:5900,27,264,369,1746158488,100.0,84.3,65.7,9000,64672536.59259259,2.1074833844062843e-07
2025-05-02T05:01:49.357339,1,http://localhost:5901,28,259,390,1746158508,100.0,84.4,65.7,9001,62362803.85714286,2.2277473563700094e-07
2025-05-02T05:01:49.357339,2,http://localhost:5902,28,251,390,1746158508,100.0,84.6,65.7,9002,62362803.85714286,2.2277473563700094e-07
2025-05-02T05:01:55.256399,0,http://localhost:5900,28,256,390,1746158508,57.1,85.9,65.7,9000,62362803.85714286,2.2277473563700094e-07
2025-05-02T05:01:55.256399,1,http://localhost:5901,28,269,390,1746158508,15.0,86.0,65.7,9001,62362803.85714286,2.2277473563700094e-07
2025-05-02T05:01:55.256399,2,http://localhost:5902,28,261,390,1746158508,0.0,86.0,65.7,9002,62362803.85714286,2.2277473563700094e-07
2025-05-02T05:02:00.693342,0,http://localhost:5900,28,262,390,1746158508,57.9,80.9,65.7,9000,62362803.85714286,2.2277473563700094e-07
2025-05-02T05:02:00.693342,1,http://localhost:5901,28,274,390,1746158508,100.0,81.0,65.7,9001,62362803.85714286,2.2277473563700094e-07
2025-05-02T05:02:00.693342,2,http://localhost:5902,28,267,390,1746158508,100.0,81.1,65.7,9002,62362803.85714286,2.2277473563700094e-07
2025-05-02T05:02:06.320435,0,http://localhost:5900,28,271,390,1746158508,100.0,81.7,65.7,9000,62362803.85714286,2.2277473563700094e-07
2025-05-02T05:02:06.320435,1,http://localhost:5901,28,284,390,1746158508,100.0,82.0,65.7,9001,62362803.85714286,2.2277473563700094e-07
2025-05-02T05:02:06.320435,2,http://localhost:5902,28,276,390,1746158508,100.0,82.1,65.7,9002,62362803.85714286,2.2277473563700094e-07
2025-05-02T05:02:12.003377,0,http://localhost:5900,29,261,412,1746158529,70.0,84.5,65.7,9000,60212363.06896552,2.3537381811225e-07
2025-05-02T05:02:12.003377,1,http://localhost:5901,29,277,412,1746158529,90.0,84.5,65.7,9001,60212363.06896552,2.3537381811225e-07
2025-05-02T05:02:12.003377,2,http://localhost:5902,29,273,412,1746158529,100.0,84.5,65.7,9002,60212363.06896552,2.3537381811225e-07
2025-05-02T05:02:17.639340,0,http://localhost:5900,29,269,412,1746158529,100.0,85.6,65.7,9000,60212363.06896552,2.3537381811225e-07
2025-05-02T05:02:17.639340,1,http://localhost:5901,29,285,412,1746158529,100.0,85.7,65.7,9001,60212363.06896552,2.3537381811225e-07
